payment_id,order_id,customer_id,merchant_id,amount,currency,payment_method,bank,created_at,source,true_final_state,final_observed_state,resolved_at,time_to_resolution_sec,scenario,incident_id,is_hard_negative
P0000133,O0000133,C002573,M0013,287.09,INR,UPI,BANK_D,2026-01-01T19:24:29.583789,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:25:55.658415,86.07,late_capture,,False
P0000134,O0000134,C002422,M0019,142.27,INR,NETBANKING,BANK_A,2026-01-01T11:00:16.408273,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:00:18.630180,2.22,normal_success,,False
P0000135,O0000135,C000896,M0001,598.8,INR,NETBANKING,BANK_B,2026-01-01T19:07:48.953521,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:07:56.425233,7.47,normal_success,,False
P0000136,O0000136,C003203,M0022,747.04,INR,CARD,BANK_C,2026-01-01T12:19:53.545451,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:19:59.412010,5.87,normal_success,,False
P0000137,O0000137,C002975,M0005,935.91,INR,WALLET,BANK_C,2026-01-01T11:26:58.284838,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:27:04.452235,6.17,normal_success,INC0000,False
P0000138,O0000138,C003593,M0017,34.71,INR,NETBANKING,BANK_B,2026-01-01T01:50:53.731447,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:51:00.683430,6.95,normal_success,,False
P0000139,O0000139,C001582,M0016,1449.88,INR,WALLET,BANK_A,2026-01-01T15:08:54.451346,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:09:02.054985,7.6,normal_success,,False
P0000140,O0000140,C000185,M0015,345.27,INR,CARD,BANK_E,2026-01-01T15:26:16.039739,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:26:23.140536,7.1,normal_success,,False
P0000141,O0000141,C002329,M0002,391.04,INR,NETBANKING,BANK_C,2026-01-01T04:49:09.680975,SYNTHETIC,FAILED,FAILED,2026-01-01T04:49:10.972341,1.29,genuine_failure,,False
P0000142,O0000142,C001200,M0017,1525.45,INR,NETBANKING,BANK_D,2026-01-01T12:50:29.534137,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:50:37.624826,8.09,normal_success,,True
P0000143,O0000143,C000630,M0013,855.33,INR,WALLET,BANK_E,2026-01-01T17:14:29.288028,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:14:35.007892,5.72,normal_success,,False
P0000144,O0000144,C001726,M0020,1639.22,INR,UPI,BANK_D,2026-01-01T18:22:34.604550,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:22:42.630882,8.03,normal_success,,False
P0000145,O0000145,C003129,M0004,247.57,INR,UPI,BANK_E,2026-01-01T05:15:29.360643,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:15:34.812269,5.45,normal_success,,False
P0000146,O0000146,C002364,M0011,229.73,INR,CARD,BANK_E,2026-01-01T10:46:45.447110,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:46:48.745956,3.3,normal_success,,False
P0000147,O0000147,C002682,M0016,467.21,INR,WALLET,BANK_D,2026-01-01T08:25:29.879086,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:25:36.083987,6.2,normal_success,,False
P0000148,O0000148,C000175,M0008,46.49,INR,CARD,BANK_A,2026-01-01T22:18:56.675624,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:19:02.048027,5.37,normal_success,,True
P0000149,O0000149,C002675,M0005,1073.14,INR,UPI,BANK_C,2026-01-01T13:53:53.971528,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:54:01.454260,7.48,normal_success,,False
P0000150,O0000150,C002429,M0000,791.27,INR,WALLET,BANK_C,2026-01-01T07:25:44.973621,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:25:52.695392,7.72,normal_success,,False
P0000151,O0000151,C003013,M0006,235.59,INR,CARD,BANK_C,2026-01-01T01:53:16.121672,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:53:22.085717,5.96,normal_success,,True
P0000152,O0000152,C000763,M0015,244.88,INR,WALLET,BANK_B,2026-01-01T00:23:58.866846,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:24:03.959343,5.09,normal_success,,False
P0000153,O0000153,C002810,M0016,682.31,INR,WALLET,BANK_A,2026-01-01T10:34:26.640114,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:34:32.455186,5.82,normal_success,INC0000,False
P0000154,O0000154,C000502,M0021,512.08,INR,CARD,BANK_D,2026-01-01T02:38:54.225694,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:38:58.605412,4.38,normal_success,,False
P0000155,O0000155,C000127,M0009,269.02,INR,CARD,BANK_A,2026-01-01T21:11:00.555444,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:11:05.615458,5.06,normal_success,,False
P0000156,O0000156,C003662,M0004,674.73,INR,NETBANKING,BANK_C,2026-01-01T12:00:18.335907,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:00:23.280574,4.94,normal_success,,False
P0000157,O0000157,C002117,M0022,9108.83,INR,WALLET,BANK_C,2026-01-01T06:42:26.547332,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:42:33.511200,6.96,normal_success,,True
P0000158,O0000158,C002996,M0020,80.87,INR,WALLET,BANK_D,2026-01-01T21:13:59.452319,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:14:08.014528,8.56,normal_success,,False
P0000159,O0000159,C000921,M0003,906.05,INR,CARD,BANK_A,2026-01-01T11:19:34.359548,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:21:53.948201,139.59,late_capture,,False
P0000160,O0000160,C000868,M0011,1921.29,INR,WALLET,BANK_B,2026-01-01T13:12:56.142273,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:13:02.790271,6.65,normal_success,,False
P0000161,O0000161,C002676,M0000,896.35,INR,UPI,BANK_A,2026-01-01T09:58:41.509272,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:58:45.330001,3.82,normal_success,,True
P0000162,O0000162,C002225,M0000,3551.61,INR,UPI,BANK_A,2026-01-01T09:06:01.904468,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:06:09.155133,7.25,normal_success,,False
P0000163,O0000163,C002835,M0014,1237.02,INR,WALLET,BANK_C,2026-01-01T19:53:10.783147,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:53:16.085957,5.3,normal_success,,False
P0000164,O0000164,C002563,M0024,134.99,INR,UPI,BANK_D,2026-01-01T21:01:29.638392,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:01:32.789924,3.15,normal_success,,False
P0000165,O0000165,C000577,M0011,1194.8,INR,CARD,BANK_D,2026-01-01T06:30:28.448631,SYNTHETIC,FAILED,FAILED,2026-01-01T06:30:29.536499,1.09,genuine_failure,,False
P0000166,O0000166,C001112,M0021,378.54,INR,CARD,BANK_C,2026-01-01T16:45:35.643350,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:45:42.994197,7.35,normal_success,,False
P0000167,O0000167,C001864,M0008,2931.8,INR,CARD,BANK_D,2026-01-01T06:24:37.357069,SYNTHETIC,FAILED,FAILED,2026-01-01T06:24:41.818400,4.46,genuine_failure,,False
P0000168,O0000168,C000832,M0006,257.4,INR,CARD,BANK_C,2026-01-01T00:32:02.244723,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:32:05.225243,2.98,normal_success,,False
P0000169,O0000169,C002848,M0017,3052.58,INR,CARD,BANK_E,2026-01-01T23:50:30.693512,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:50:37.931737,7.24,normal_success,,False
P0000170,O0000170,C000803,M0011,373.86,INR,WALLET,BANK_A,2026-01-01T09:12:44.587075,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:12:49.724383,5.14,normal_success,INC0000,False
P0000171,O0000171,C002456,M0022,345.27,INR,CARD,BANK_A,2026-01-01T08:46:09.383165,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:46:15.246615,5.86,normal_success,,False
P0000172,O0000172,C001723,M0019,1437.79,INR,CARD,BANK_C,2026-01-01T08:22:55.193223,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:23:02.266083,7.07,normal_success,,False
P0000173,O0000173,C003535,M0018,138.08,INR,NETBANKING,BANK_C,2026-01-01T08:27:02.027281,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:27:07.785243,5.76,normal_success,,False
P0000174,O0000174,C000312,M0009,1370.61,INR,WALLET,BANK_B,2026-01-01T17:20:44.315955,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:20:50.076042,5.76,normal_success,,False
P0000175,O0000175,C001824,M0023,1549.01,INR,CARD,BANK_B,2026-01-01T17:25:27.107227,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:25:31.449742,4.34,normal_success,,False
P0000176,O0000176,C002906,M0022,393.67,INR,UPI,BANK_A,2026-01-01T20:29:50.411195,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:29:58.103753,7.69,normal_success,,False
P0000177,O0000177,C001296,M0002,780.53,INR,CARD,BANK_E,2026-01-01T05:33:01.639927,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:33:07.435282,5.8,normal_success,,False
P0000178,O0000178,C001174,M0004,506.04,INR,UPI,BANK_C,2026-01-01T11:43:51.068550,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:43:59.282111,8.21,normal_success,,False
P0000179,O0000179,C000762,M0020,1150.58,INR,CARD,BANK_B,2026-01-01T02:23:21.341733,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:23:27.987590,6.65,normal_success,,False
P0000180,O0000180,C001249,M0012,562.31,INR,UPI,BANK_C,2026-01-01T18:48:52.822386,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:48:57.734497,4.91,normal_success,,False
P0000181,O0000181,C003004,M0002,473.78,INR,UPI,BANK_E,2026-01-01T20:02:51.871951,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:02:55.788070,3.92,normal_success,,False
P0000182,O0000182,C003802,M0008,3878.57,INR,WALLET,BANK_B,2026-01-01T12:35:39.261525,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:35:49.911907,10.65,normal_success,,True
P0000183,O0000183,C000855,M0002,722.7,INR,WALLET,BANK_B,2026-01-01T06:08:51.870178,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:08:59.089906,7.22,normal_success,,False
P0000184,O0000184,C003620,M0013,1748.47,INR,WALLET,BANK_E,2026-01-01T10:34:05.131855,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:34:11.362561,6.23,normal_success,INC0000,False
P0000185,O0000185,C001804,M0018,220.99,INR,NETBANKING,BANK_E,2026-01-01T23:17:36.683085,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:17:43.677755,6.99,normal_success,,False
P0000186,O0000186,C002933,M0018,1271.98,INR,WALLET,BANK_C,2026-01-01T20:55:30.340262,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:57:30.670409,120.33,late_capture,,False
P0000187,O0000187,C003933,M0009,743.51,INR,WALLET,BANK_D,2026-01-01T05:05:35.844790,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:05:40.619928,4.78,normal_success,,False
P0000188,O0000188,C001851,M0020,63.02,INR,UPI,BANK_D,2026-01-01T21:47:54.944610,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:47:59.551933,4.61,normal_success,,True
P0000189,O0000189,C001714,M0023,2122.66,INR,UPI,BANK_A,2026-01-01T01:24:30.858418,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:24:37.668960,6.81,normal_success,INC0001,True
P0000190,O0000190,C001439,M0003,694.16,INR,NETBANKING,BANK_D,2026-01-01T03:47:45.884738,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:47:56.095115,10.21,normal_success,,False
P0000191,O0000191,C000960,M0011,1940.39,INR,WALLET,BANK_A,2026-01-01T19:47:37.858071,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:47:43.927462,6.07,normal_success,,False
P0000192,O0000192,C001972,M0020,157.38,INR,CARD,BANK_D,2026-01-01T07:52:47.446845,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:52:51.445884,4.0,normal_success,,False
P0000193,O0000193,C001412,M0003,674.44,INR,NETBANKING,BANK_B,2026-01-01T13:32:23.554237,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:32:32.632506,9.08,normal_success,,False
P0000194,O0000194,C001750,M0009,129.68,INR,NETBANKING,BANK_B,2026-01-01T12:52:59.310980,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:53:06.634330,7.32,normal_success,,False
P0000195,O0000195,C003260,M0014,421.11,INR,UPI,BANK_E,2026-01-01T14:07:56.425916,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:08:03.142637,6.72,normal_success,,False
P0000196,O0000196,C001556,M0021,798.9,INR,CARD,BANK_A,2026-01-01T05:22:12.347762,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:22:17.081207,4.73,normal_success,,False
P0000197,O0000197,C003319,M0008,982.8,INR,CARD,BANK_A,2026-01-01T18:57:39.163588,SYNTHETIC,FAILED,FAILED,2026-01-01T18:57:41.212702,2.05,genuine_failure,,False
P0000198,O0000198,C000270,M0018,247.05,INR,NETBANKING,BANK_D,2026-01-01T10:29:28.931753,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:29:36.563945,7.63,normal_success,,False
P0000199,O0000199,C000720,M0011,242.25,INR,CARD,BANK_E,2026-01-01T02:56:21.526867,SYNTHETIC,FAILED,FAILED,2026-01-01T02:56:25.777044,4.25,genuine_failure,,False
P0000200,O0000200,C002920,M0010,80.83,INR,WALLET,BANK_B,2026-01-01T17:49:46.724840,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:49:52.284255,5.56,normal_success,,False
P0000201,O0000201,C002909,M0002,1839.74,INR,WALLET,BANK_A,2026-01-01T16:35:11.950185,SYNTHETIC,FAILED,FAILED,2026-01-01T16:35:18.369266,6.42,genuine_failure,,False
P0000202,O0000202,C000380,M0018,231.48,INR,NETBANKING,BANK_D,2026-01-01T03:13:16.042819,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:13:19.467674,3.42,normal_success,,False
P0000203,O0000203,C000970,M0018,7384.28,INR,NETBANKING,BANK_E,2026-01-01T05:36:39.362800,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:36:49.408044,10.05,normal_success,,False
P0000204,O0000204,C001421,M0002,876.23,INR,WALLET,BANK_E,2026-01-01T00:11:39.826021,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:11:43.285837,3.46,normal_success,,False
P0000205,O0000205,C001872,M0015,496.62,INR,UPI,BANK_B,2026-01-01T04:44:11.562502,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:44:15.040089,3.48,normal_success,,False
P0000206,O0000206,C000784,M0004,2770.9,INR,WALLET,BANK_B,2026-01-01T03:46:53.043291,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:46:57.057328,4.01,normal_success,,False
P0000207,O0000207,C001587,M0009,655.09,INR,UPI,BANK_C,2026-01-01T10:16:44.193660,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:16:50.004575,5.81,normal_success,,False
P0000208,O0000208,C002212,M0001,181.2,INR,NETBANKING,BANK_A,2026-01-01T16:02:51.615355,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:02:57.449745,5.83,normal_success,,False
P0000209,O0000209,C002931,M0010,2661.59,INR,WALLET,BANK_C,2026-01-01T06:54:59.065323,SYNTHETIC,FAILED,FAILED,2026-01-01T06:55:00.688504,1.62,genuine_failure,,False
P0000210,O0000210,C001681,M0011,1320.58,INR,CARD,BANK_D,2026-01-01T20:03:22.431752,SYNTHETIC,FAILED,FAILED,2026-01-01T20:03:27.247413,4.82,genuine_failure,,False
P0000211,O0000211,C003451,M0004,95.02,INR,UPI,BANK_A,2026-01-01T17:45:09.135882,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:46:03.373508,54.24,late_capture,,False
P0000212,O0000212,C002747,M0020,204.9,INR,CARD,BANK_B,2026-01-01T01:17:58.353950,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:20:07.987990,129.63,late_capture,,False
P0000213,O0000213,C000390,M0009,229.19,INR,CARD,BANK_B,2026-01-01T08:46:07.594019,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:47:51.852220,104.26,late_capture,,False
P0000214,O0000214,C001745,M0002,2296.79,INR,UPI,BANK_C,2026-01-01T15:36:49.294212,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:36:58.832284,9.54,normal_success,,False
P0000215,O0000215,C003845,M0005,172.46,INR,UPI,BANK_A,2026-01-01T21:31:33.163565,SYNTHETIC,FAILED,FAILED,2026-01-01T21:31:37.369760,4.21,genuine_failure,,False
P0000216,O0000216,C003397,M0003,986.43,INR,UPI,BANK_C,2026-01-01T14:49:39.983452,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:49:48.783682,8.8,normal_success,,False
P0000217,O0000217,C000121,M0004,1338.32,INR,UPI,BANK_C,2026-01-01T17:20:31.921717,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:20:37.802140,5.88,normal_success,,False
P0000218,O0000218,C000623,M0001,2161.49,INR,NETBANKING,BANK_E,2026-01-01T11:46:58.280647,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:47:05.383321,7.1,normal_success,,False
P0000219,O0000219,C000412,M0000,594.73,INR,UPI,BANK_A,2026-01-01T16:03:03.967584,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:03:13.239134,9.27,normal_success,,False
P0000220,O0000220,C001138,M0013,1172.93,INR,UPI,BANK_D,2026-01-01T09:01:02.284475,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:01:11.999989,9.72,normal_success,,False
P0000221,O0000221,C000600,M0020,656.07,INR,NETBANKING,BANK_E,2026-01-01T04:17:43.956175,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:17:53.034096,9.08,normal_success,,False
P0000222,O0000222,C001657,M0015,1907.84,INR,WALLET,BANK_D,2026-01-01T18:38:02.914860,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:38:11.427075,8.51,normal_success,,False
P0000223,O0000223,C002504,M0007,26.87,INR,NETBANKING,BANK_E,2026-01-01T15:09:50.714526,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:09:56.181806,5.47,normal_success,,False
P0000224,O0000224,C001202,M0022,223.92,INR,CARD,BANK_C,2026-01-01T15:01:14.965370,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:01:19.814513,4.85,normal_success,,False
P0000225,O0000225,C001809,M0002,333.11,INR,UPI,BANK_B,2026-01-01T03:33:04.885239,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:33:08.930939,4.05,normal_success,,True
P0000226,O0000226,C001863,M0014,3850.88,INR,CARD,BANK_D,2026-01-01T17:16:22.218658,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:16:27.191265,4.97,normal_success,,False
P0000227,O0000227,C003685,M0023,329.49,INR,UPI,BANK_B,2026-01-01T13:10:27.073035,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:10:32.564761,5.49,normal_success,,False
P0000228,O0000228,C000664,M0022,477.43,INR,UPI,BANK_B,2026-01-01T03:33:59.155364,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:34:08.194895,9.04,normal_success,,False
P0000229,O0000229,C002124,M0022,108.04,INR,NETBANKING,BANK_B,2026-01-01T03:45:21.282373,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:45:27.762266,6.48,normal_success,,False
P0000230,O0000230,C002446,M0004,45.03,INR,UPI,BANK_E,2026-01-01T14:35:04.237413,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:35:11.011514,6.77,normal_success,,False
P0000231,O0000231,C000626,M0022,790.32,INR,UPI,BANK_E,2026-01-01T02:01:52.868840,SYNTHETIC,FAILED,FAILED,2026-01-01T02:01:54.879019,2.01,genuine_failure,,False
P0000232,O0000232,C001113,M0018,311.25,INR,NETBANKING,BANK_C,2026-01-01T13:58:17.044363,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:58:23.661895,6.62,normal_success,,True
P0000233,O0000233,C003928,M0021,418.91,INR,UPI,BANK_C,2026-01-01T06:25:19.047916,SYNTHETIC,FAILED,FAILED,2026-01-01T06:25:24.876216,5.83,genuine_failure,,False
P0000234,O0000234,C001755,M0010,692.93,INR,WALLET,BANK_E,2026-01-01T19:54:38.640583,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:54:44.419772,5.78,normal_success,,False
P0000235,O0000235,C000473,M0021,1333.43,INR,CARD,BANK_B,2026-01-01T12:10:01.550566,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:10:10.111489,8.56,normal_success,,False
P0000236,O0000236,C001785,M0004,411.33,INR,UPI,BANK_D,2026-01-01T21:33:47.313771,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:33:54.074631,6.76,normal_success,,False
P0000237,O0000237,C002594,M0023,632.28,INR,UPI,BANK_C,2026-01-01T11:42:59.168155,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:44:48.737364,109.57,late_capture,,False
P0000238,O0000238,C000171,M0023,129.57,INR,CARD,BANK_E,2026-01-01T05:03:47.884273,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:03:54.979401,7.1,normal_success,,False
P0000239,O0000239,C001009,M0002,173.39,INR,UPI,BANK_C,2026-01-01T20:32:23.277030,SYNTHETIC,FAILED,FAILED,2026-01-01T20:32:28.927369,5.65,genuine_failure,,False
P0000240,O0000240,C001689,M0005,497.69,INR,UPI,BANK_D,2026-01-01T06:10:23.563464,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:10:28.834544,5.27,normal_success,,False
P0000241,O0000241,C002032,M0014,643.98,INR,WALLET,BANK_A,2026-01-01T03:54:42.161398,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:54:48.523011,6.36,normal_success,,False
P0000242,O0000242,C002796,M0022,198.47,INR,CARD,BANK_E,2026-01-01T17:49:08.727285,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:55:27.766133,379.04,late_capture,,False
P0000243,O0000243,C003793,M0011,562.42,INR,UPI,BANK_C,2026-01-01T15:25:45.465083,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:25:55.559462,10.09,normal_success,,True
P0000244,O0000244,C002337,M0024,339.27,INR,UPI,BANK_A,2026-01-01T09:42:03.132853,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:42:11.979885,8.85,normal_success,,False
P0000245,O0000245,C000197,M0010,583.57,INR,UPI,BANK_D,2026-01-01T12:24:55.289220,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:24:59.400883,4.11,normal_success,,True
P0000246,O0000246,C001907,M0010,4800.99,INR,UPI,BANK_C,2026-01-01T20:25:02.348760,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:25:07.761074,5.41,normal_success,,False
P0000247,O0000247,C000217,M0022,197.91,INR,NETBANKING,BANK_C,2026-01-01T11:51:07.864569,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:51:15.222223,7.36,normal_success,,False
P0000248,O0000248,C001075,M0001,913.95,INR,UPI,BANK_A,2026-01-01T14:03:49.088155,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:03:54.570214,5.48,normal_success,,False
P0000249,O0000249,C003455,M0016,1720.49,INR,NETBANKING,BANK_C,2026-01-01T20:57:04.864458,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:57:12.171595,7.31,normal_success,,False
P0000250,O0000250,C001876,M0004,6527.91,INR,UPI,BANK_A,2026-01-01T19:39:07.508752,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:39:15.930923,8.42,normal_success,,True
P0000251,O0000251,C002205,M0022,1119.22,INR,UPI,BANK_C,2026-01-01T11:58:44.793891,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:58:50.177385,5.38,normal_success,,False
P0000252,O0000252,C001258,M0007,505.96,INR,NETBANKING,BANK_A,2026-01-01T05:54:50.714258,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:54:55.638776,4.92,normal_success,,True
P0000253,O0000253,C003137,M0004,1010.67,INR,UPI,BANK_B,2026-01-01T04:11:59.558831,SYNTHETIC,FAILED,FAILED,2026-01-01T04:12:03.120012,3.56,genuine_failure,,False
P0000254,O0000254,C002752,M0000,563.67,INR,UPI,BANK_D,2026-01-01T12:23:31.160196,SYNTHETIC,FAILED,FAILED,2026-01-01T12:23:35.569727,4.41,genuine_failure,,False
P0000255,O0000255,C000984,M0007,1210.01,INR,UPI,BANK_D,2026-01-01T06:39:33.784553,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:39:40.049555,6.27,normal_success,,False
P0000256,O0000256,C000089,M0020,1032.44,INR,CARD,BANK_E,2026-01-01T07:02:25.623286,SYNTHETIC,FAILED,FAILED,2026-01-01T07:02:32.555350,6.93,genuine_failure,,False
P0000257,O0000257,C001933,M0009,618.8,INR,NETBANKING,BANK_C,2026-01-01T08:21:17.778116,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:21:24.433950,6.66,normal_success,,False
P0000258,O0000258,C000441,M0015,511.8,INR,UPI,BANK_C,2026-01-01T01:28:14.491317,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:28:21.577645,7.09,normal_success,,False
P0000259,O0000259,C003095,M0000,1083.2,INR,UPI,BANK_C,2026-01-01T07:27:04.679038,SYNTHETIC,FAILED,FAILED,2026-01-01T07:27:08.000845,3.32,genuine_failure,,False
P0000260,O0000260,C003195,M0021,4058.34,INR,WALLET,BANK_E,2026-01-01T18:46:02.176676,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:46:09.076808,6.9,normal_success,,False
P0000261,O0000261,C002401,M0009,148.18,INR,CARD,BANK_D,2026-01-01T15:50:05.318206,SYNTHETIC,FAILED,FAILED,2026-01-01T15:50:08.078553,2.76,genuine_failure,,False
P0000262,O0000262,C003772,M0001,692.17,INR,NETBANKING,BANK_E,2026-01-01T23:21:07.620663,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:21:14.624526,7.0,normal_success,,False
P0000263,O0000263,C002092,M0015,1130.2,INR,CARD,BANK_A,2026-01-01T00:28:20.228597,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:33:59.560636,339.33,late_capture,,False
P0000264,O0000264,C001152,M0009,553.14,INR,CARD,BANK_D,2026-01-01T16:50:47.778534,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:50:54.978199,7.2,normal_success,,False
P0000265,O0000265,C002155,M0010,1605.98,INR,CARD,BANK_B,2026-01-01T03:08:35.658685,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:10:53.127848,137.47,late_capture,,False
P0000266,O0000266,C001965,M0024,1789.62,INR,UPI,BANK_A,2026-01-01T01:57:51.832747,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:58:01.557243,9.72,normal_success,INC0001,False
P0000267,O0000267,C002350,M0011,199.02,INR,WALLET,BANK_C,2026-01-01T16:17:53.648583,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:18:01.493104,7.84,normal_success,,False
