event_id,payment_id,event_type,event_time,received_time,sequence_number,duplicate_flag,out_of_order_flag,source
EV000006701,P0000067,payment.authorized,2026-01-01T13:29:00.020735,2026-01-01T13:29:04.636426,1,False,False,SYNTHETIC
EV000006702,P0000067,payment.captured,2026-01-01T13:35:04.141001,2026-01-01T13:35:04.850699,2,False,False,SYNTHETIC
EV000006800,P0000068,payment.attempted,2026-01-01T09:08:15.529652,2026-01-01T09:08:15.766437,0,False,False,SYNTHETIC
EV000006801,P0000068,payment.authorized,2026-01-01T09:08:18.057790,2026-01-01T09:08:18.913893,1,False,False,SYNTHETIC
EV000006802,P0000068,payment.captured,2026-01-01T09:08:22.217571,2026-01-01T09:08:22.991952,2,False,False,SYNTHETIC
EV000006900,P0000069,payment.attempted,2026-01-01T19:55:35.906358,2026-01-01T19:55:36.527207,0,False,False,SYNTHETIC
EV000006901,P0000069,payment.authorized,2026-01-01T19:55:40.819962,2026-01-01T19:55:42.184788,1,False,False,SYNTHETIC
EV000006901D,P0000069,payment.authorized,2026-01-01T19:55:40.819962,2026-01-01T19:55:42.797156,1,True,False,SYNTHETIC
EV000006902,P0000069,payment.captured,2026-01-01T19:55:44.869676,2026-01-01T19:56:15.503341,2,False,False,SYNTHETIC
EV000007000,P0000070,payment.attempted,2026-01-01T17:01:04.783989,2026-01-01T17:01:05.203311,0,False,False,SYNTHETIC
EV000007001,P0000070,payment.authorized,2026-01-01T17:01:09.088429,2026-01-01T17:01:12.952304,1,False,False,SYNTHETIC
EV000007002,P0000070,payment.captured,2026-01-01T17:01:13.911231,2026-01-01T17:01:14.588988,2,False,False,SYNTHETIC
EV000007100,P0000071,payment.attempted,2026-01-01T14:02:45.511565,2026-01-01T14:02:46.177633,0,False,False,SYNTHETIC
EV000007101,P0000071,payment.authorized,2026-01-01T14:02:49.531628,2026-01-01T14:02:51.418123,1,False,False,SYNTHETIC
EV000007102,P0000071,payment.captured,2026-01-01T14:02:52.166665,2026-01-01T14:03:00.913705,2,False,False,SYNTHETIC
EV000007200,P0000072,payment.attempted,2026-01-01T17:43:23.537044,2026-01-01T17:43:25.492469,0,False,False,SYNTHETIC
EV000007201,P0000072,payment.authorized,2026-01-01T17:43:28.075679,2026-01-01T17:43:28.999831,1,False,False,SYNTHETIC
EV000007202,P0000072,payment.captured,2026-01-01T17:43:30.506623,2026-01-01T17:43:34.622003,2,False,False,SYNTHETIC
EV000007300,P0000073,payment.attempted,2026-01-01T04:38:22.376806,2026-01-01T04:38:25.804058,0,False,False,SYNTHETIC
EV000007301,P0000073,payment.authorized,2026-01-01T04:38:26.166771,2026-01-01T04:38:27.195645,1,False,False,SYNTHETIC
EV000007302,P0000073,payment.captured,2026-01-01T04:38:29.198915,2026-01-01T04:38:30.578590,2,False,False,SYNTHETIC
EV000007400,P0000074,payment.attempted,2026-01-01T09:57:41.494039,2026-01-01T09:57:42.126771,0,False,False,SYNTHETIC
EV000007401,P0000074,payment.authorized,2026-01-01T09:57:44.524689,2026-01-01T09:57:45.418536,1,False,False,SYNTHETIC
EV000007402,P0000074,payment.captured,2026-01-01T09:57:47.643760,2026-01-01T09:57:48.504961,2,False,False,SYNTHETIC
EV000007402D,P0000074,payment.captured,2026-01-01T09:57:47.643760,2026-01-01T09:57:48.976850,2,True,False,SYNTHETIC
EV000007500,P0000075,payment.attempted,2026-01-01T12:12:43.616632,2026-01-01T12:12:43.833034,0,False,False,SYNTHETIC
EV000007501,P0000075,payment.authorized,2026-01-01T12:12:47.766413,2026-01-01T12:12:48.875898,1,False,False,SYNTHETIC
EV000007502,P0000075,payment.captured,2026-01-01T12:12:50.484399,2026-01-01T12:12:51.292787,2,False,False,SYNTHETIC
EV000007600,P0000076,payment.attempted,2026-01-01T17:30:32.893944,2026-01-01T17:30:56.681017,0,False,False,SYNTHETIC
EV000007601,P0000076,payment.authorized,2026-01-01T17:30:38.290119,2026-01-01T17:30:39.224112,1,False,False,SYNTHETIC
EV000007602,P0000076,payment.captured,2026-01-01T17:30:40.313962,2026-01-01T17:30:40.720646,2,False,False,SYNTHETIC
EV000007602D,P0000076,payment.captured,2026-01-01T17:30:40.313962,2026-01-01T17:30:41.141109,2,True,False,SYNTHETIC
EV000007700,P0000077,payment.attempted,2026-01-01T18:05:21.640053,2026-01-01T18:05:21.891997,0,False,False,SYNTHETIC
EV000007701,P0000077,payment.authorized,2026-01-01T18:05:26.264267,2026-01-01T18:05:27.610218,1,False,False,SYNTHETIC
EV000007702,P0000077,payment.captured,2026-01-01T18:05:28.432463,2026-01-01T18:05:28.915870,2,False,False,SYNTHETIC
EV000007702D,P0000077,payment.captured,2026-01-01T18:05:28.432463,2026-01-01T18:05:29.194893,2,True,False,SYNTHETIC
EV000007800,P0000078,payment.attempted,2026-01-01T17:48:52.677143,2026-01-01T17:48:53.087591,0,False,False,SYNTHETIC
EV000007801,P0000078,payment.authorized,2026-01-01T17:48:53.920496,2026-01-01T17:48:54.160606,1,False,False,SYNTHETIC
EV000007802,P0000078,payment.captured,2026-01-01T17:53:56.191366,2026-01-01T17:53:57.725861,2,False,False,SYNTHETIC
EV000007900,P0000079,payment.attempted,2026-01-01T22:35:03.602129,2026-01-01T22:35:04.048014,0,False,False,SYNTHETIC
EV000007901,P0000079,payment.authorized,2026-01-01T22:35:08.849317,2026-01-01T22:35:09.616904,1,False,False,SYNTHETIC
EV000007902,P0000079,payment.captured,2026-01-01T22:38:26.965373,2026-01-01T22:38:28.329686,2,False,False,SYNTHETIC
EV000008000,P0000080,payment.attempted,2026-01-01T11:36:55.038119,2026-01-01T11:36:55.666754,0,False,False,SYNTHETIC
EV000008001,P0000080,payment.authorized,2026-01-01T11:36:57.013934,2026-01-01T11:36:57.190462,1,False,False,SYNTHETIC
EV000008001D,P0000080,payment.authorized,2026-01-01T11:36:57.013934,2026-01-01T11:36:57.483877,1,True,False,SYNTHETIC
EV000008002,P0000080,payment.captured,2026-01-01T11:37:00.953377,2026-01-01T11:37:01.246480,2,False,False,SYNTHETIC
EV000008100,P0000081,payment.attempted,2026-01-01T14:05:48.778211,2026-01-01T14:05:49.452851,0,False,False,SYNTHETIC
EV000008101,P0000081,payment.failed,2026-01-01T14:05:55.183315,2026-01-01T14:05:56.914148,1,False,False,SYNTHETIC
EV000008200,P0000082,payment.attempted,2026-01-01T07:47:01.944814,2026-01-01T07:47:02.543597,0,False,False,SYNTHETIC
EV000008201,P0000082,payment.failed,2026-01-01T07:47:04.485563,2026-01-01T07:47:04.698827,1,False,False,SYNTHETIC
EV000008300,P0000083,payment.attempted,2026-01-01T20:03:14.519058,2026-01-01T20:03:16.513019,0,False,False,SYNTHETIC
EV000008301,P0000083,payment.authorized,2026-01-01T20:03:15.910080,2026-01-01T20:03:17.288054,1,False,False,SYNTHETIC
EV000008302,P0000083,payment.captured,2026-01-01T20:03:17.457486,2026-01-01T20:03:18.642484,2,False,False,SYNTHETIC
EV000008400,P0000084,payment.attempted,2026-01-01T02:46:15.097850,2026-01-01T02:46:54.178040,0,False,False,SYNTHETIC
EV000008401,P0000084,payment.authorized,2026-01-01T02:46:21.033338,2026-01-01T02:46:22.460696,1,False,False,SYNTHETIC
EV000008402,P0000084,payment.captured,2026-01-01T02:46:24.698123,2026-01-01T02:46:25.521236,2,False,False,SYNTHETIC
EV000008500,P0000085,payment.attempted,2026-01-01T06:22:34.091164,2026-01-01T06:22:36.377740,0,False,False,SYNTHETIC
EV000008501,P0000085,payment.authorized,2026-01-01T06:22:37.408237,2026-01-01T06:22:38.022295,1,False,False,SYNTHETIC
EV000008502,P0000085,payment.captured,2026-01-01T06:22:39.978806,2026-01-01T06:22:42.198076,2,False,False,SYNTHETIC
EV000008600,P0000086,payment.attempted,2026-01-01T23:19:36.073439,2026-01-01T23:19:36.680270,0,False,False,SYNTHETIC
EV000008600D,P0000086,payment.attempted,2026-01-01T23:19:36.073439,2026-01-01T23:19:37.393534,0,True,False,SYNTHETIC
EV000008601,P0000086,payment.authorized,2026-01-01T23:19:39.056909,2026-01-01T23:19:40.509252,1,False,False,SYNTHETIC
EV000008602,P0000086,payment.captured,2026-01-01T23:19:42.247793,2026-01-01T23:19:43.195470,2,False,False,SYNTHETIC
EV000008700,P0000087,payment.attempted,2026-01-01T12:02:59.827627,2026-01-01T12:03:00.353956,0,False,False,SYNTHETIC
EV000008701,P0000087,payment.authorized,2026-01-01T12:03:03.311823,2026-01-01T12:03:05.284284,1,False,False,SYNTHETIC
EV000008701D,P0000087,payment.authorized,2026-01-01T12:03:03.311823,2026-01-01T12:03:05.622117,1,True,False,SYNTHETIC
EV000008702,P0000087,payment.captured,2026-01-01T12:03:08.100195,2026-01-01T12:03:08.567274,2,False,False,SYNTHETIC
EV000008800,P0000088,payment.attempted,2026-01-01T14:24:10.618607,2026-01-01T14:24:12.094545,0,False,False,SYNTHETIC
EV000008801,P0000088,payment.authorized,2026-01-01T14:24:16.213209,2026-01-01T14:24:18.960924,1,False,True,SYNTHETIC
EV000008802,P0000088,payment.captured,2026-01-01T14:24:18.684924,2026-01-01T14:24:17.761637,2,False,True,SYNTHETIC
EV000008802D,P0000088,payment.captured,2026-01-01T14:24:18.684924,2026-01-01T14:24:19.548767,2,True,False,SYNTHETIC
EV000008900,P0000089,payment.attempted,2026-01-01T17:43:40.993481,2026-01-01T17:43:41.918787,0,False,False,SYNTHETIC
EV000008901,P0000089,payment.authorized,2026-01-01T17:43:44.962916,2026-01-01T17:43:47.363883,1,False,False,SYNTHETIC
EV000008902,P0000089,payment.captured,2026-01-01T17:43:47.304937,2026-01-01T17:43:49.165868,2,False,False,SYNTHETIC
EV000009000,P0000090,payment.attempted,2026-01-01T21:32:37.478728,2026-01-01T21:32:38.323484,0,False,False,SYNTHETIC
EV000009001,P0000090,payment.authorized,2026-01-01T21:32:43.034466,2026-01-01T21:32:43.307307,1,False,False,SYNTHETIC
EV000009002,P0000090,payment.captured,2026-01-01T21:32:46.713998,2026-01-01T21:32:46.952939,2,False,False,SYNTHETIC
EV000009100,P0000091,payment.attempted,2026-01-01T15:54:23.828972,2026-01-01T15:54:24.604085,0,False,False,SYNTHETIC
EV000009101,P0000091,payment.authorized,2026-01-01T15:54:26.644239,2026-01-01T15:54:27.048833,1,False,False,SYNTHETIC
EV000009102,P0000091,payment.captured,2026-01-01T15:54:28.482308,2026-01-01T15:54:29.850775,2,False,False,SYNTHETIC
EV000009200,P0000092,payment.attempted,2026-01-01T14:52:11.865927,2026-01-01T14:52:12.623119,0,False,False,SYNTHETIC
EV000009201,P0000092,payment.authorized,2026-01-01T14:52:16.066141,2026-01-01T14:52:16.766814,1,False,False,SYNTHETIC
EV000009202,P0000092,payment.captured,2026-01-01T14:53:40.291541,2026-01-01T14:53:40.735067,2,False,False,SYNTHETIC
EV000009300,P0000093,payment.attempted,2026-01-01T04:53:15.681641,2026-01-01T04:53:16.301944,0,False,False,SYNTHETIC
EV000009300D,P0000093,payment.attempted,2026-01-01T04:53:15.681641,2026-01-01T04:53:16.694934,0,True,False,SYNTHETIC
EV000009301,P0000093,payment.authorized,2026-01-01T04:53:20.089123,2026-01-01T04:53:22.563242,1,False,False,SYNTHETIC
EV000009302,P0000093,payment.captured,2026-01-01T04:53:22.716150,2026-01-01T04:53:24.298264,2,False,False,SYNTHETIC
EV000009400,P0000094,payment.attempted,2026-01-01T17:06:54.151583,2026-01-01T17:06:55.149523,0,False,False,SYNTHETIC
EV000009401,P0000094,payment.authorized,2026-01-01T17:06:56.316535,2026-01-01T17:06:57.054309,1,False,False,SYNTHETIC
EV000009402,P0000094,payment.captured,2026-01-01T17:07:00.481072,2026-01-01T17:07:02.923508,2,False,False,SYNTHETIC
EV000009500,P0000095,payment.attempted,2026-01-01T20:11:46.244336,2026-01-01T20:11:47.665193,0,False,False,SYNTHETIC
EV000009501,P0000095,payment.authorized,2026-01-01T20:11:51.496455,2026-01-01T20:11:52.301038,1,False,False,SYNTHETIC
EV000009502,P0000095,payment.captured,2026-01-01T20:11:54.719322,2026-01-01T20:11:54.923789,2,False,False,SYNTHETIC
EV000009600,P0000096,payment.attempted,2026-01-01T07:35:58.318559,2026-01-01T07:35:58.727614,0,False,False,SYNTHETIC
EV000009601,P0000096,payment.authorized,2026-01-01T07:35:59.660106,2026-01-01T07:36:00.166569,1,False,False,SYNTHETIC
EV000009602,P0000096,payment.captured,2026-01-01T07:36:01.485637,2026-01-01T07:36:02.015741,2,False,False,SYNTHETIC
EV000009700,P0000097,payment.attempted,2026-01-01T14:47:18.211129,2026-01-01T14:47:18.505676,0,False,False,SYNTHETIC
EV000009701,P0000097,payment.authorized,2026-01-01T14:47:22.679429,2026-01-01T14:47:24.031139,1,False,False,SYNTHETIC
EV000009702,P0000097,payment.captured,2026-01-01T14:47:27.321450,2026-01-01T14:47:28.404614,2,False,False,SYNTHETIC
EV000009800,P0000098,payment.attempted,2026-01-01T04:27:27.252666,2026-01-01T04:27:28.011298,0,False,False,SYNTHETIC
EV000009801,P0000098,payment.authorized,2026-01-01T04:27:28.285774,2026-01-01T04:27:28.732343,1,False,False,SYNTHETIC
EV000009802,P0000098,payment.captured,2026-01-01T04:27:31.853782,2026-01-01T04:27:32.686191,2,False,False,SYNTHETIC
EV000009900,P0000099,payment.attempted,2026-01-01T09:30:49.399649,2026-01-01T09:30:51.761303,0,False,False,SYNTHETIC
EV000009901,P0000099,payment.authorized,2026-01-01T09:30:54.107534,2026-01-01T09:30:58.597819,1,False,False,SYNTHETIC
EV000009902,P0000099,payment.captured,2026-01-01T09:30:55.780868,2026-01-01T09:30:58.052858,2,False,False,SYNTHETIC
EV000010000,P0000100,payment.attempted,2026-01-01T20:44:40.962892,2026-01-01T20:44:42.504028,0,False,False,SYNTHETIC
EV000010001,P0000100,payment.authorized,2026-01-01T20:44:44.308865,2026-01-01T20:44:46.620714,1,False,False,SYNTHETIC
EV000010002,P0000100,payment.captured,2026-01-01T20:44:47.429201,2026-01-01T20:44:48.147575,2,False,False,SYNTHETIC
EV000010100,P0000101,payment.attempted,2026-01-01T21:39:20.017933,2026-01-01T21:39:20.871182,0,False,False,SYNTHETIC
EV000010101,P0000101,payment.authorized,2026-01-01T21:39:22.354802,2026-01-01T21:39:22.657660,1,False,False,SYNTHETIC
EV000010102,P0000101,payment.captured,2026-01-01T21:39:26.812495,2026-01-01T21:39:27.271991,2,False,False,SYNTHETIC
EV000010200,P0000102,payment.attempted,2026-01-01T00:28:48.311389,2026-01-01T00:28:48.770723,0,False,False,SYNTHETIC
EV000010201,P0000102,payment.authorized,2026-01-01T00:28:50.376958,2026-01-01T00:28:52.534610,1,False,False,SYNTHETIC
EV000010202,P0000102,payment.captured,2026-01-01T00:28:52.704156,2026-01-01T00:28:54.284609,2,False,False,SYNTHETIC
EV000010300,P0000103,payment.attempted,2026-01-01T19:59:21.931982,2026-01-01T19:59:22.340013,0,False,False,SYNTHETIC
EV000010301,P0000103,payment.authorized,2026-01-01T19:59:27.032470,2026-01-01T19:59:28.970211,1,False,False,SYNTHETIC
EV000010302,P0000103,payment.captured,2026-01-01T20:04:34.363582,2026-01-01T20:04:35.035351,2,False,False,SYNTHETIC
EV000010400,P0000104,payment.attempted,2026-01-01T05:56:47.355004,2026-01-01T05:56:48.631736,0,False,False,SYNTHETIC
EV000010401,P0000104,payment.authorized,2026-01-01T05:56:51.225316,2026-01-01T05:56:55.217965,1,False,False,SYNTHETIC
EV000010402,P0000104,payment.captured,2026-01-01T05:56:53.717490,2026-01-01T05:56:54.262785,2,False,False,SYNTHETIC
EV000010402D,P0000104,payment.captured,2026-01-01T05:56:53.717490,2026-01-01T05:56:54.750098,2,True,False,SYNTHETIC
EV000010500,P0000105,payment.attempted,2026-01-01T11:14:30.055256,2026-01-01T11:14:31.775237,0,False,False,SYNTHETIC
EV000010501,P0000105,payment.authorized,2026-01-01T11:14:31.616330,2026-01-01T11:14:32.682729,1,False,False,SYNTHETIC
EV000010502,P0000105,payment.captured,2026-01-01T11:14:33.438099,2026-01-01T11:14:34.060814,2,False,False,SYNTHETIC
EV000010600,P0000106,payment.attempted,2026-01-01T11:12:12.710535,2026-01-01T11:12:13.856792,0,False,False,SYNTHETIC
EV000010601,P0000106,payment.authorized,2026-01-01T11:12:14.396194,2026-01-01T11:12:14.779995,1,False,False,SYNTHETIC
EV000010602,P0000106,payment.captured,2026-01-01T11:12:16.872607,2026-01-01T11:12:17.390937,2,False,False,SYNTHETIC
EV000010700,P0000107,payment.attempted,2026-01-01T15:19:42.244306,2026-01-01T15:19:42.553178,0,False,False,SYNTHETIC
EV000010701,P0000107,payment.authorized,2026-01-01T15:19:46.319705,2026-01-01T15:19:47.448070,1,False,False,SYNTHETIC
EV000010702,P0000107,payment.captured,2026-01-01T15:19:50.746988,2026-01-01T15:19:51.310067,2,False,False,SYNTHETIC
EV000010800,P0000108,payment.attempted,2026-01-01T11:50:44.809774,2026-01-01T11:50:46.072007,0,False,False,SYNTHETIC
EV000010801,P0000108,payment.failed,2026-01-01T11:50:51.511630,2026-01-01T11:50:53.242695,1,False,False,SYNTHETIC
EV000010900,P0000109,payment.attempted,2026-01-01T05:22:25.308102,2026-01-01T05:22:25.882759,0,False,False,SYNTHETIC
EV000010901,P0000109,payment.authorized,2026-01-01T05:22:30.017868,2026-01-01T05:22:30.927826,1,False,False,SYNTHETIC
EV000010902,P0000109,payment.captured,2026-01-01T05:22:33.084347,2026-01-01T05:22:33.531029,2,False,False,SYNTHETIC
EV000011000,P0000110,payment.attempted,2026-01-01T14:12:59.946693,2026-01-01T14:13:06.323769,0,False,True,SYNTHETIC
EV000011001,P0000110,payment.authorized,2026-01-01T14:13:04.423162,2026-01-01T14:13:40.269052,1,False,False,SYNTHETIC
EV000011002,P0000110,payment.captured,2026-01-01T14:13:05.696079,2026-01-01T14:13:00.641047,2,False,True,SYNTHETIC
EV000011100,P0000111,payment.attempted,2026-01-01T18:44:09.029694,2026-01-01T18:44:09.550997,0,False,False,SYNTHETIC
EV000011101,P0000111,payment.failed,2026-01-01T18:44:15.673438,2026-01-01T18:44:16.003251,1,False,False,SYNTHETIC
EV000011200,P0000112,payment.attempted,2026-01-01T21:28:08.276892,2026-01-01T21:28:15.447433,0,False,True,SYNTHETIC
EV000011201,P0000112,payment.authorized,2026-01-01T21:28:12.347483,2026-01-01T21:28:13.142245,1,False,False,SYNTHETIC
EV000011202,P0000112,payment.captured,2026-01-01T21:28:14.985304,2026-01-01T21:28:09.428578,2,False,True,SYNTHETIC
EV000011300,P0000113,payment.attempted,2026-01-01T02:15:06.855128,2026-01-01T02:15:08.042500,0,False,False,SYNTHETIC
EV000011301,P0000113,payment.failed,2026-01-01T02:15:11.736421,2026-01-01T02:15:12.967667,1,False,False,SYNTHETIC
EV000011400,P0000114,payment.attempted,2026-01-01T22:45:10.289188,2026-01-01T22:45:10.638932,0,False,False,SYNTHETIC
EV000011401,P0000114,payment.authorized,2026-01-01T22:45:13.121628,2026-01-01T22:45:13.683071,1,False,False,SYNTHETIC
EV000011402,P0000114,payment.captured,2026-01-01T22:45:14.556718,2026-01-01T22:45:15.087253,2,False,False,SYNTHETIC
EV000011500,P0000115,payment.attempted,2026-01-01T22:07:10.651056,2026-01-01T22:07:11.402713,0,False,False,SYNTHETIC
EV000011501,P0000115,payment.authorized,2026-01-01T22:07:13.477811,2026-01-01T22:07:14.368228,1,False,False,SYNTHETIC
EV000011502,P0000115,payment.captured,2026-01-01T22:07:18.329187,2026-01-01T22:07:18.861317,2,False,False,SYNTHETIC
EV000011600,P0000116,payment.attempted,2026-01-01T00:07:09.623710,2026-01-01T00:07:10.630526,0,False,False,SYNTHETIC
EV000011601,P0000116,payment.authorized,2026-01-01T00:07:10.938074,2026-01-01T00:08:06.256455,1,False,False,SYNTHETIC
EV000011602,P0000116,payment.captured,2026-01-01T00:07:14.129159,2026-01-01T00:07:14.748529,2,False,False,SYNTHETIC
EV000011700,P0000117,payment.attempted,2026-01-01T09:36:19.993479,2026-01-01T09:36:23.376517,0,False,False,SYNTHETIC
EV000011701,P0000117,payment.authorized,2026-01-01T09:36:23.238001,2026-01-01T09:36:24.784830,1,False,False,SYNTHETIC
EV000011702,P0000117,payment.captured,2026-01-01T09:36:25.405540,2026-01-01T09:36:27.487944,2,False,False,SYNTHETIC
EV000011800,P0000118,payment.attempted,2026-01-01T03:46:52.144858,2026-01-01T03:46:54.288145,0,False,False,SYNTHETIC
EV000011801,P0000118,payment.authorized,2026-01-01T03:46:55.003826,2026-01-01T03:46:55.410692,1,False,False,SYNTHETIC
EV000011802,P0000118,payment.captured,2026-01-01T03:46:58.469037,2026-01-01T03:46:59.819868,2,False,False,SYNTHETIC
EV000011900,P0000119,payment.attempted,2026-01-01T07:48:53.834225,2026-01-01T07:48:55.044672,0,False,False,SYNTHETIC
EV000011901,P0000119,payment.authorized,2026-01-01T07:48:56.798432,2026-01-01T07:49:00.024677,1,False,False,SYNTHETIC
EV000011902,P0000119,payment.captured,2026-01-01T07:49:00.406698,2026-01-01T07:49:02.911256,2,False,False,SYNTHETIC
EV000012000,P0000120,payment.attempted,2026-01-01T03:41:45.984298,2026-01-01T03:41:53.333809,0,False,True,SYNTHETIC
EV000012001,P0000120,payment.authorized,2026-01-01T03:41:51.962580,2026-01-01T03:41:46.514998,1,False,True,SYNTHETIC
EV000012002,P0000120,payment.captured,2026-01-01T03:41:56.824610,2026-01-01T03:41:58.219665,2,False,False,SYNTHETIC
EV000012100,P0000121,payment.attempted,2026-01-01T10:25:56.177211,2026-01-01T10:25:58.109060,0,False,False,SYNTHETIC
EV000012101,P0000121,payment.failed,2026-01-01T10:26:00.586278,2026-01-01T10:26:01.669932,1,False,False,SYNTHETIC
EV000012200,P0000122,payment.attempted,2026-01-01T09:21:01.595082,2026-01-01T09:21:08.044659,0,False,False,SYNTHETIC
EV000012201,P0000122,payment.authorized,2026-01-01T09:21:06.998696,2026-01-01T09:21:08.482137,1,False,False,SYNTHETIC
EV000012202,P0000122,payment.captured,2026-01-01T09:21:10.405065,2026-01-01T09:21:11.387570,2,False,False,SYNTHETIC
